4.02,1.55,3.424,0.8,3.2,0.0,0.8,7.021
4.58,2.045,4.078,1.6,0.0,6.4,8.0,10.37
13.3,4.164,7.111,3.2,0.8,0.8,0.8,24.38
52.8,3.8,58.582,45.6,77.6,0.0,6.4,66.66
22.2,12.712,28.873,14.4,5.6,4.0,8.0,80.91
2.59,1.423,3.125,3.2,33.6,0.0,0.0,6.615
9.08,2.019,14.85,4.0,0.8,7.2,0.8,18.31
62.9,19.19,49.472,4.8,0.0,0.0,6.4,156.1
5.45,1.956,5.36,6.4,6.4,2.4,0.0,11.54
8.97,2.168,9.158,9.6,10.4,2.4,0.8,19.4
8.28,2.779,8.162,0.0,0.0,0.0,0.0,17.92
15.8,8.215,22.773,10.4,6.4,18.4,14.8,102.4
23.3,8.594,27.828,0.0,0.0,0.8,0.0,56.59
8.28,3.101,8.481,19.2,18.4,14.4,30.4,20.78
51.1,15.402,54.277,11.2,3.2,16.0,24.0,103.5
3.48,1.679,3.42,0.0,0.0,0.0,0.0,7.735
5.19,1.621,11.96,0.8,1.6,5.6,5.6,19.49
3.13,1.555,2.794,21.6,31.2,54.4,0.0,8.521
9.83,3.331,10.536,0.0,0.0,0.0,0.0,20.81
4.11,1.997,4.644,12.0,5.6,20.0,0.8,10.58
9.18,2.559,9.854,0.0,0.0,0.8,4.8,22.36
10.0,3.647,6.876,1.6,0.0,0.0,1.6,21.71
32.2,6.524,38.308,11.2,28.0,11.2,6.4,55.08
5.48,2.763,5.499,4.0,0.8,0.0,4.0,13.29
8.76,3.422,7.367,0.0,0.0,0.0,0.0,19.23
11.2,1.974,12.264,4.8,0.0,5.6,2.4,22.97
7.51,2.405,5.433,1.6,0.0,0.8,0.0,13.68
12.5,3.226,10.019,12.8,13.6,0.8,16.0,29.03
6.11,2.044,7.426,0.0,0.0,4.0,0.0,13.59
3.4,1.338,3.043,0.0,0.0,4.8,0.0,6.486
7.98,3.049,7.763,0.0,0.0,0.0,0.0,17.9
21.6,7.839,25.613,0.8,0.0,8.8,7.2,49.53
14.0,15.096,38.259,8.0,2.4,69.6,20.8,73.56
23.2,12.67,25.713,0.0,4.0,0.0,2.4,54.79
3.62,1.555,3.453,0.0,0.0,0.0,0.0,6.596
15.8,6.177,14.255,12.8,6.4,5.6,4.0,39.42
8.29,4.039,8.178,49.6,18.4,27.2,16.0,32.45
10.5,3.706,8.629,0.0,0.0,0.0,0.0,22.19
8.72,3.159,9.44,0.0,0.0,0.0,0.8,19.92
5.79,2.177,4.634,0.0,0.0,0.0,0.0,12.16
7.81,3.651,23.383,17.6,8.4,33.6,0.0,34.37
17.5,3.975,26.584,4.0,0.0,1.6,23.2,52.87
5.08,1.933,7.221,1.6,9.6,9.6,2.4,12.07
13.2,4.352,12.948,0.0,0.0,2.4,2.4,29.57
22.4,10.927,28.575,39.2,87.2,74.8,40.8,99.21
2.87,1.55,2.88,0.0,0.0,0.0,0.0,6.339
11.0,3.797,9.074,0.8,1.6,0.8,0.0,23.32
12.0,4.02,9.864,0.0,0.0,0.0,0.8,26.48
14.3,4.348,14.608,0.0,0.0,4.8,7.2,30.47
7.15,2.228,7.554,0.0,0.0,0.0,0.0,14.69
7.66,2.147,6.618,0.8,3.2,0.0,2.4,15.33
5.5,2.076,6.013,0.0,0.0,4.0,16.0,12.27
8.75,2.772,7.173,0.0,0.0,0.0,0.0,17.29
3.39,1.725,3.367,0.0,3.2,0.0,0.8,7.967
3.1,1.468,3.429,0.0,0.0,0.0,0.0,6.453
2.44,1.055,2.164,0.0,0.0,0.0,0.0,4.075
3.85,1.417,5.047,12.0,20.0,17.6,0.0,13.35
6.24,2.475,6.364,4.8,19.2,5.6,11.2,14.31
8.34,3.01,7.561,0.0,7.2,2.4,0.0,18.88
2.6,1.539,2.696,0.0,0.0,0.0,0.0,5.828
10.3,1.793,15.635,0.8,0.0,0.0,0.0,20.15
3.39,1.503,3.637,0.0,0.0,0.0,0.0,7.109
8.81,2.495,5.97,0.8,0.0,13.6,1.6,14.84
7.23,2.514,6.622,0.0,0.0,1.6,0.8,14.87
3.4,1.697,3.319,0.0,0.0,0.0,0.0,7.301
52.2,12.411,49.843,0.0,0.0,0.0,0.8,81.92
11.5,3.792,11.922,5.6,1.6,28.8,11.2,119.9
7.38,2.975,6.741,0.0,0.0,0.0,0.0,16.21
3.9,1.559,4.703,2.4,0.8,76.0,0.8,9.991
40.1,4.699,56.899,20.8,12.8,44.8,36.0,77.41
6.38,2.721,6.799,0.8,0.0,0.0,0.0,14.38
2.34,1.084,2.252,0.0,0.0,0.0,0.0,4.145
5.69,1.906,5.137,0.0,0.0,7.2,0.0,10.98
16.9,6.394,17.181,0.0,0.0,0.0,0.0,40.47
4.82,2.443,4.779,0.0,0.0,0.0,0.0,11.58
2.45,1.097,2.355,0.0,0.0,0.0,0.0,4.596
12.2,3.85,12.318,2.4,0.0,24.8,16.0,27.6
4.24,2.269,4.186,3.2,0.8,0.0,7.2,9.686
39.1,13.401,34.803,24.0,17.6,12.0,12.8,108.3
5.19,1.452,7.035,1.6,0.0,19.2,3.2,11.44
13.4,3.847,10.577,0.0,7.2,8.0,7.2,26.76
7.59,2.745,8.062,0.8,10.4,2.4,4.0,16.61
56.5,24.649,68.903,24.8,0.8,36.0,32.8,139.2
5.2,2.518,5.085,0.0,0.0,0.0,0.0,12.39
6.31,2.573,5.883,0.0,0.0,0.0,0.0,13.71
5.92,2.241,5.576,4.8,4.0,38.4,19.2,12.06
3.66,1.347,4.486,0.0,0.0,0.0,0.0,8.094
4.64,2.13,4.408,0.0,0.0,0.0,0.0,10.2
4.37,2.007,3.96,2.4,7.2,14.0,0.0,8.54
6.79,2.612,6.807,15.2,0.0,42.4,5.6,17.43
15.5,1.724,32.467,26.4,6.4,53.6,46.4,56.63
13.2,4.369,10.33,0.0,7.2,0.8,0.8,27.79
17.4,6.085,19.97,0.0,0.0,0.0,0.0,40.86
22.1,4.324,22.981,0.0,0.0,0.8,0.0,32.42
3.18,1.549,3.584,0.0,0.0,0.0,0.0,6.94
2.59,1.115,2.229,0.0,0.0,0.0,0.0,4.381
10.1,3.168,10.43,0.8,0.0,0.0,0.0,22.46
4.9,1.732,5.706,0.8,0.0,2.4,0.0,9.586
10.1,4.015,7.184,0.0,0.0,1.6,0.0,22.32
10.7,2.396,11.597,0.0,0.0,10.4,0.0,20.08
4.38,2.337,4.428,0.0,0.0,0.0,0.0,10.58
12.3,1.533,15.576,0.8,0.0,29.2,9.6,32.1
22.4,6.125,22.591,0.0,0.0,3.2,0.0,46.05
3.68,1.824,3.71,0.0,0.0,0.8,0.0,8.419
24.5,14.707,39.213,16.8,14.4,41.2,50.4,136.0
14.6,6.448,13.352,0.8,0.0,0.0,0.0,36.61
17.9,7.379,19.221,0.0,0.0,0.0,0.0,46.39
3.38,1.315,3.055,0.0,0.0,0.0,0.0,6.516
2.4,1.176,2.3,0.0,11.2,16.8,4.0,4.936
9.3,2.133,9.82,7.2,8.0,0.8,0.0,20.0
5.58,2.276,5.673,2.4,0.0,37.6,8.0,11.88
5.18,2.228,4.699,0.8,0.0,0.0,2.4,11.16
8.99,2.869,7.826,0.0,0.8,5.6,1.6,20.02
40.8,22.121,53.709,4.8,0.0,40.8,15.2,101.0
4.02,1.462,4.228,0.0,0.0,0.0,0.0,8.371
20.2,12.37,31.951,24.8,12.8,22.4,23.2,59.56
7.82,3.549,7.663,0.8,0.0,0.0,0.8,16.54
14.2,4.364,17.042,3.2,0.0,7.2,7.2,37.65
10.9,3.391,15.848,6.4,0.8,11.2,18.0,24.66
6.88,3.273,11.16,0.0,0.0,9.6,0.0,18.73
12.2,4.919,13.527,0.0,0.0,0.8,0.0,31.0
3.16,1.721,3.277,6.8,18.4,1.6,10.4,9.428
12.9,10.157,14.254,32.8,36.0,20.8,0.0,32.17
2.92,1.457,3.123,0.0,0.0,0.0,0.0,6.105
46.2,9.502,20.641,0.0,0.0,0.0,0.0,52.9
3.78,1.467,4.092,2.4,5.6,13.6,4.8,7.088
57.6,19.291,73.749,23.2,8.0,17.6,20.8,122.0
17.3,7.952,16.25,1.6,0.0,0.0,0.0,37.13
37.7,21.887,49.23,6.4,0.0,15.2,17.6,77.52
38.2,6.417,29.314,0.0,0.0,27.2,8.0,57.03
5.38,1.979,5.043,0.8,0.0,0.0,0.0,10.68
32.3,14.771,34.856,0.0,0.0,0.0,0.0,74.32
9.84,3.277,8.3,0.0,0.0,0.0,0.8,17.79
15.9,5.44,16.643,0.0,0.0,3.2,0.8,35.43
